binary,name,va,size,type,bind,shndx
SLUS_204.69,_nextBit,0x213bc8,336,FUNC,GLOBAL,2
SLUS_204.69,_dualPrimeVector,0x212730,388,FUNC,GLOBAL,2
SLUS_204.69,STRING_toUInt,0x25d618,72,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_setVisible__Z,0x303950,128,FUNC,GLOBAL,2
SLUS_204.69,MenuSkillMenu,0x4db668,4,OBJECT,GLOBAL,12
SLUS_204.69,iEnableDmac,0x2011d0,32,FUNC,GLOBAL,2
SLUS_204.69,sefCreateEffect,0x2e7570,172,FUNC,GLOBAL,2
SLUS_204.69,nmlModelSetTexMap,0x22f5d8,164,FUNC,GLOBAL,2
SLUS_204.69,AgwsNameMain,0x29c630,3424,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_initElevatorFunc__,0x3047b0,148,FUNC,GLOBAL,2
SLUS_204.69,xglCameraMoveOffset,0x22c120,68,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_setVisible__Z,0x2fedf0,128,FUNC,GLOBAL,2
SLUS_204.69,UwamonoBgmFunc,0x2c3e30,216,FUNC,GLOBAL,2
SLUS_204.69,xglTimer0Reset,0x2184b8,32,FUNC,GLOBAL,2
SLUS_204.69,JNT_getRootRotate,0x313d40,24,FUNC,GLOBAL,2
SLUS_204.69,MenuTecListMake00_2,0x2b3028,272,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddGsFBA1,0x239ef0,60,FUNC,GLOBAL,2
SLUS_204.69,MenuShopSortSet,0x2a36d0,456,FUNC,GLOBAL,2
SLUS_204.69,_nextStartCode,0x213d18,124,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_transCNS__Ljava_lang_Object_IFFF,0x301608,264,FUNC,GLOBAL,2
SLUS_204.69,mefCamParams,0x43af40,80,OBJECT,GLOBAL,5
SLUS_204.69,eMessageDrawType01,0x27aed8,2984,FUNC,GLOBAL,2
SLUS_204.69,AdrsEnemySpline,0x4db828,4,OBJECT,GLOBAL,12
SLUS_204.69,MMathSpecialVectorSub,0x2ef850,76,FUNC,GLOBAL,2
SLUS_204.69,MenuModelControl,0x2807b8,264,FUNC,GLOBAL,2
SLUS_204.69,sceGetstat,0x206238,416,FUNC,GLOBAL,2
SLUS_204.69,classes,0x4dc734,4,OBJECT,GLOBAL,13
SLUS_204.69,scePadStateIntToStr,0x20bd40,52,FUNC,GLOBAL,2
SLUS_204.69,SkillCharPointPlus,0x2b6a90,260,FUNC,GLOBAL,2
SLUS_204.69,UNIT_motion,0x302a10,440,FUNC,GLOBAL,2
SLUS_204.69,sceVif1PkAddGsPacked,0x20b568,20,FUNC,GLOBAL,2
SLUS_204.69,ACT_info,0x30b6b0,44,FUNC,GLOBAL,2
SLUS_204.69,EventCheck_Circle_Button,0x2d62b0,88,FUNC,GLOBAL,2
SLUS_204.69,InitMapKoware,0x2beba8,380,FUNC,GLOBAL,2
SLUS_204.69,AgwsSwitch,0x4db01c,4,OBJECT,GLOBAL,12
SLUS_204.69,MenuItem,0x28d9d0,3208,FUNC,GLOBAL,2
SLUS_204.69,_defRestartDMA,0x218230,12,FUNC,GLOBAL,2
SLUS_204.69,_InitSys,0x209140,60,FUNC,GLOBAL,2
SLUS_204.69,xglSoundWaitDma,0x225a58,24,FUNC,GLOBAL,2
SLUS_204.69,xglCameraClipRangeDefault,0x22c250,20,FUNC,GLOBAL,2
SLUS_204.69,xglPrimAddLineStripN,0x222fd0,724,FUNC,GLOBAL,2
SLUS_204.69,classJava_xeno_util_Menu,0x4dc7e8,4,OBJECT,GLOBAL,13
SLUS_204.69,nmlModelSetMapLastInit,0x2304a8,8,FUNC,GLOBAL,2
SLUS_204.69,_nowEvent,0x4dbb54,4,OBJECT,GLOBAL,12
SLUS_204.69,Java_xeno_Chr_rotate__Lxeno_util_Spline_IZ,0x2fd480,392,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_vm_Thread_setTarget__Ljava_lang_Object_Ljava_lang_String_,0x2f6588,120,FUNC,GLOBAL,2
SLUS_204.69,nmlModelSetMapClip,0x22e770,20,FUNC,GLOBAL,2
SLUS_204.69,subSeisanItemCheck,0x2a14b8,8,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddGsFlush,0x236658,372,FUNC,GLOBAL,2
SLUS_204.69,ResetEE,0x200110,16,FUNC,GLOBAL,2
SLUS_204.69,Get_One_Step,0x2d7ae0,148,FUNC,GLOBAL,2
SLUS_204.69,MenuAgws,0x29dc50,6124,FUNC,GLOBAL,2
SLUS_204.69,sceSifLoadIopHeap,0x207678,240,FUNC,GLOBAL,2
SLUS_204.69,svLoadTexture,0x2dde58,224,FUNC,GLOBAL,2
SLUS_204.69,ACT_init,0x305af8,472,FUNC,GLOBAL,2
SLUS_204.69,JNT_setMDLMatrix,0x313950,320,FUNC,GLOBAL,2
SLUS_204.69,isceSifDmaStat,0x2008d0,16,FUNC,GLOBAL,2
SLUS_204.69,MenuTecSortSet00,0x2b2db8,264,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_getAxis__Lxeno_util_Vector4f_,0x304600,168,FUNC,GLOBAL,2
SLUS_204.69,dptoli,0x32c418,156,FUNC,GLOBAL,2
SLUS_204.69,xglCullingMapDebug,0x23ef48,8,FUNC,GLOBAL,2
SLUS_204.69,xglSoundSequenceStop,0x2262e8,24,FUNC,GLOBAL,2
SLUS_204.69,SsdSetVagStreamVolume,0x241f70,76,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_util_Runtime_setEventTimer__Ljava_lang_String_I,0x2f7848,36,FUNC,GLOBAL,2
SLUS_204.69,svDeleteImageMapper,0x2de7b0,52,FUNC,GLOBAL,2
SLUS_204.69,xglStudioChange,0x22c558,28,FUNC,GLOBAL,2
SLUS_204.69,subSeisanMain,0x2a15c0,768,FUNC,GLOBAL,2
SLUS_204.69,eMessageHalfSpaseCheck,0x27ac88,60,FUNC,GLOBAL,2
SLUS_204.69,HitCheckBoxTest,0x2c0a80,1392,FUNC,GLOBAL,2
SLUS_204.69,MenuModelAlphaDraw,0x280018,84,FUNC,GLOBAL,2
SLUS_204.69,MIF2_wait,0x25c810,56,FUNC,GLOBAL,2
SLUS_204.69,TSLIDER_updateDefault,0x25ffa8,548,FUNC,GLOBAL,2
SLUS_204.69,sefSetupEnemy,0x2e6da8,276,FUNC,GLOBAL,2
SLUS_204.69,sceMcClose,0x20eeb8,180,FUNC,GLOBAL,2
SLUS_204.69,SignalSema,0x200540,16,FUNC,GLOBAL,2
SLUS_204.69,NewVu1AddLightTexMultiSpecFaceStrip,0x2198,0,NOTYPE,GLOBAL,43
SLUS_204.69,xglCdSetCallback,0x21d6e0,88,FUNC,GLOBAL,2
SLUS_204.69,MenuBulletCheck2,0x2902d8,124,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_sclZ__IFZ,0x303618,44,FUNC,GLOBAL,2
SLUS_204.69,FileExistCheckWork,0x4daaa8,4,OBJECT,GLOBAL,12
SLUS_204.69,LoadMap,0x25ab90,144,FUNC,GLOBAL,2
SLUS_204.69,SsdNewMemoryPtr2,0x242230,72,FUNC,GLOBAL,2
SLUS_204.69,sdvKillAlter,0x2ee168,100,FUNC,GLOBAL,2
SLUS_204.69,classJava_xeno_util_Toolkit,0x4dc7ec,4,OBJECT,GLOBAL,13
SLUS_204.69,xglStudioSelectGetActiveCamera,0x22c5f8,80,FUNC,GLOBAL,2
SLUS_204.69,sinf,0x323ed8,232,FUNC,GLOBAL,2
SLUS_204.69,drawVector4S,0x265c00,688,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_util_Runtime_setLockParty__I,0x2f7ea0,36,FUNC,GLOBAL,2
SLUS_204.69,GameCfPlayerLoadResource,0x249f78,1024,FUNC,GLOBAL,2
SLUS_204.69,Check_Undu,0x2d8a68,352,FUNC,GLOBAL,2
SLUS_204.69,endPrintExtFunc,0x27ec28,112,FUNC,GLOBAL,2
SLUS_204.69,TWIN_dispose,0x25dee0,100,FUNC,GLOBAL,2
SLUS_204.69,sceCdMmode,0x20dba0,196,FUNC,GLOBAL,2
SLUS_204.69,nmlModelEntryEffect,0x233980,1108,FUNC,GLOBAL,2
SLUS_204.69,BW_item,0x4da9e4,4,OBJECT,GLOBAL,12
SLUS_204.69,nmlPacketAddParts,0x237ee8,1532,FUNC,GLOBAL,2
SLUS_204.69,SGsSendPacket,0x2deb00,156,FUNC,GLOBAL,2
SLUS_204.69,xglDmaMFIFOLeave,0x21b9e0,124,FUNC,GLOBAL,2
SLUS_204.69,xglTaskWaitRemove,0x21c718,20,FUNC,GLOBAL,2
SLUS_204.69,FileObjectDataClear,0x284590,108,FUNC,GLOBAL,2
SLUS_204.69,VSync,0x2009b0,144,FUNC,GLOBAL,2
SLUS_204.69,F2I,0x22ab98,32,FUNC,GLOBAL,2
SLUS_204.69,MMathRotateMatrixX,0x2ef8a0,100,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddPixelTestPacket,0x237030,268,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_childGetPeer__II,0x300838,184,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddWaitMicrocode,0x237140,52,FUNC,GLOBAL,2
SLUS_204.69,JNT_setFCurve2,0x313cb0,116,FUNC,GLOBAL,2
SLUS_204.69,numPrimitive,0x4dc738,4,OBJECT,GLOBAL,13
SLUS_204.69,MAP_drawUnitAt,0x31f150,836,FUNC,GLOBAL,2
SLUS_204.69,SGsAddGifXYZ2,0x2e0ec8,112,FUNC,GLOBAL,2
SLUS_204.69,CUR_MATRIX_Get,0x26f2a0,20,FUNC,GLOBAL,2
SLUS_204.69,Get_HeightAttr,0x2d87d0,148,FUNC,GLOBAL,2
SLUS_204.69,MenuEtherStatusMain2,0x2abf98,2960,FUNC,GLOBAL,2
SLUS_204.69,dummy_func,0x25a1d8,56,FUNC,GLOBAL,2
SLUS_204.69,classJava_xeno_Stage,0x4dc7f0,4,OBJECT,GLOBAL,13
SLUS_204.69,EtherTreeWorkClear,0x2ba7c0,96,FUNC,GLOBAL,2
SLUS_204.69,sefLoadMemoryEffectCf,0x2e77c0,32,FUNC,GLOBAL,2
SLUS_204.69,dataBltBoxDec,0x2bcd48,28,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_util_Runtime_addGold__I,0x2f7b00,44,FUNC,GLOBAL,2
SLUS_204.69,ItaiTest,0x2dc3f0,32,FUNC,GLOBAL,2
SLUS_204.69,sceCdStStop,0x20e5d0,56,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_vm_System_println__Ljava_lang_String_,0x2f6258,340,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddGsFrame,0x23a048,108,FUNC,GLOBAL,2
SLUS_204.69,HitCheckUwamonoAt,0x2c4250,188,FUNC,GLOBAL,2
SLUS_204.69,sceMcWrite,0x20f1f8,380,FUNC,GLOBAL,2
SLUS_204.69,NewVu1LightTexAddEnvStrip2,0x2a98,0,NOTYPE,GLOBAL,49
SLUS_204.69,Java_xeno_Stage_setPartsLast__I,0x304f70,60,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_shadow_map_reset__,0x300fc0,80,FUNC,GLOBAL,2
SLUS_204.69,SGsInitGifPacket,0x2e0dc0,28,FUNC,GLOBAL,2
SLUS_204.69,Disp_Homing,0x2d20c8,2088,FUNC,GLOBAL,2
SLUS_204.69,sceSifLoadStartModuleBuffer,0x207f20,28,FUNC,GLOBAL,2
SLUS_204.69,MAP_callUnitGroup,0x320858,132,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_renderCommand__I,0x300e78,96,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Light_setGlobalPointLightPos__IFFF,0x2fcc98,60,FUNC,GLOBAL,2
SLUS_204.69,ShopTest,0x26f908,1248,FUNC,GLOBAL,2
SLUS_204.69,SCRIPT_setEventActiveFlag,0x261218,12,FUNC,GLOBAL,2
SLUS_204.69,CheckDoorDist,0x2c5768,104,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Camera_viewCNS__Ljava_lang_Object_FFF,0x2fba30,256,FUNC,GLOBAL,2
SLUS_204.69,scGetTableAdrImmIdx,0x2ea640,84,FUNC,GLOBAL,2
SLUS_204.69,unitSequence,0x486d20,38912,OBJECT,GLOBAL,5
SLUS_204.69,NewVu1VertcolTexIndexBackStrip,0x1320,0,NOTYPE,GLOBAL,22
SLUS_204.69,MAP_updateUnitDefault,0x320a80,144,FUNC,GLOBAL,2
SLUS_204.69,GamePauseDispBG,0x246308,56,FUNC,GLOBAL,2
SLUS_204.69,LOOK_target_init,0x3172c8,8,FUNC,GLOBAL,2
SLUS_204.69,UmnEventTextMessageMake,0xa0ebf0,236,FUNC,GLOBAL,1
SLUS_204.69,JTHREAD_defaultChr,0x305510,196,FUNC,GLOBAL,2
SLUS_204.69,scGetNumScript,0x2ea488,88,FUNC,GLOBAL,2
SLUS_204.69,xglVectorInner,0x229660,60,FUNC,GLOBAL,2
SLUS_204.69,sefLoadMemoryEffectCfName,0x2e77e0,80,FUNC,GLOBAL,2
SLUS_204.69,NewVu1LightTexSpecEnvStrip1,0x1a88,0,NOTYPE,GLOBAL,30
SLUS_204.69,sefCalcRotTransSMatrix,0x2e1270,108,FUNC,GLOBAL,2
SLUS_204.69,SsdPlayPcmStream,0x241a60,72,FUNC,GLOBAL,2
SLUS_204.69,sefCreateReactionEffect,0x2e5938,448,FUNC,GLOBAL,2
SLUS_204.69,xtxres_tbl,0x36df98,56,OBJECT,GLOBAL,5
SLUS_204.69,dataWpnBoxChk,0x2bcca8,28,FUNC,GLOBAL,2
SLUS_204.69,TopMenuWin,0x4da90c,4,OBJECT,GLOBAL,12
SLUS_204.69,sceSifRemoveCmdHandler,0x202ab8,40,FUNC,GLOBAL,2
SLUS_204.69,classJava_xeno_PlayControl,0x4dc7f4,4,OBJECT,GLOBAL,13
SLUS_204.69,srsLeaveCdRead,0x2e8c10,8,FUNC,GLOBAL,2
SLUS_204.69,_rix_111,0x212200,288,FUNC,GLOBAL,2
SLUS_204.69,NewVu1AddEnvGsKick,0x0,0,NOTYPE,GLOBAL,44
SLUS_204.69,PACK_getEntry,0x30dd30,264,FUNC,GLOBAL,2
SLUS_204.69,localeconv,0x3361a0,28,FUNC,GLOBAL,2
SLUS_204.69,nmlModelGetFogParaStudio,0x230268,180,FUNC,GLOBAL,2
SLUS_204.69,GameCameraStateSave,0x246a48,144,FUNC,GLOBAL,2
SLUS_204.69,_multadd,0x336508,264,FUNC,GLOBAL,2
SLUS_204.69,UmnWork,0xa10410,128,OBJECT,GLOBAL,1
SLUS_204.69,Java_xeno_Stage_clrBackBuffer__,0x305430,20,FUNC,GLOBAL,2
SLUS_204.69,sceRead,0x204d08,624,FUNC,GLOBAL,2
SLUS_204.69,UseVMFlag,0x4dc718,4,OBJECT,GLOBAL,13
SLUS_204.69,MenuCharEpCheck,0x28eb28,192,FUNC,GLOBAL,2
SLUS_204.69,RFU085_iClearEventFlag,0x200670,16,FUNC,GLOBAL,2
SLUS_204.69,MAP_updateUnitShopSymbol,0x2bfba0,60,FUNC,GLOBAL,2
SLUS_204.69,xglMemCopy2,0x228f78,36,FUNC,GLOBAL,2
SLUS_204.69,loadStaticClass,0x2f5120,140,FUNC,GLOBAL,2
SLUS_204.69,AdrsEnemy,0x4db83c,4,OBJECT,GLOBAL,12
SLUS_204.69,EtherTreeObject,0x4db68c,4,OBJECT,GLOBAL,12
SLUS_204.69,Game_Data_Pop,0x242b40,944,FUNC,GLOBAL,2
SLUS_204.69,__ieee754_sqrt,0x3264a8,796,FUNC,GLOBAL,2
SLUS_204.69,MenuSortSet,0x290838,1792,FUNC,GLOBAL,2
SLUS_204.69,xglFontPrintDirectOT,0x2191a8,80,FUNC,GLOBAL,2
SLUS_204.69,SCRIPT_debugMenu,0x263a38,584,FUNC,GLOBAL,2
SLUS_204.69,xglAsin,0x317060,136,FUNC,GLOBAL,2
SLUS_204.69,ControlEntry,0x218240,184,FUNC,GLOBAL,2
SLUS_204.69,stageVM,0x4dc71c,4,OBJECT,GLOBAL,13
SLUS_204.69,_waitIpuIdle64,0x2137a8,176,FUNC,GLOBAL,2
SLUS_204.69,SsdSetSeqMute,0x2418b0,72,FUNC,GLOBAL,2
SLUS_204.69,xglMenuDraw,0x21ce08,140,FUNC,GLOBAL,2
SLUS_204.69,Actor_LookAt_Set,0x2d2c60,100,FUNC,GLOBAL,2
SLUS_204.69,stat,0x200d20,40,FUNC,GLOBAL,2
SLUS_204.69,xglPrimAddGifTag,0x222c88,32,FUNC,GLOBAL,2
SLUS_204.69,MIF2_color,0x25c6e8,48,FUNC,GLOBAL,2
SLUS_204.69,Check_Octpus,0x2d76e8,740,FUNC,GLOBAL,2
SLUS_204.69,xglDmaInitial,0x21ba60,8,FUNC,GLOBAL,2
SLUS_204.69,nmlModelSetBackBufferClear,0x22e710,20,FUNC,GLOBAL,2
SLUS_204.69,tanf,0x323fc0,120,FUNC,GLOBAL,2
SLUS_204.69,PacketDataNewVu1EnvMicroCode,0x4b19f0,0,NOTYPE,GLOBAL,9
SLUS_204.69,sceGsExecStoreImage,0x20a538,1676,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Unit_setCollision__Z,0x303648,124,FUNC,GLOBAL,2
SLUS_204.69,CharCategory,0x4dae84,4,OBJECT,GLOBAL,12
SLUS_204.69,__sce_sema_id,0x4aa364,4,OBJECT,GLOBAL,5
SLUS_204.69,UmnMailDispTest,0x272720,472,FUNC,GLOBAL,2
SLUS_204.69,CUR_MATRIX_Rx4s,0x26f388,52,FUNC,GLOBAL,2
SLUS_204.69,svDrawScheduler3D,0x2e0cb0,268,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketDirectData,0x239978,144,FUNC,GLOBAL,2
SLUS_204.69,ppCheckWall,0x2d93b8,32,FUNC,GLOBAL,2
SLUS_204.69,CrossCheckMapUnitBox,0x2c3108,540,FUNC,GLOBAL,2
SLUS_204.69,iCpuConfig,0x2007e0,16,FUNC,GLOBAL,2
SLUS_204.69,nmlModelLexDataCheck,0x231028,224,FUNC,GLOBAL,2
SLUS_204.69,NewVu1AddGsKick,0x0,0,NOTYPE,GLOBAL,39
SLUS_204.69,sceCdGetDiskType,0x20df28,152,FUNC,GLOBAL,2
SLUS_204.69,SetTLBEntry,0x2089b0,48,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketAddGsScissor,0x239e50,48,FUNC,GLOBAL,2
SLUS_204.69,DISP_on,0x25a950,112,FUNC,GLOBAL,2
SLUS_204.69,_iEnableIntc,0x2002c0,16,FUNC,GLOBAL,2
SLUS_204.69,XTK_getResourceID,0x2650f0,8,FUNC,GLOBAL,2
SLUS_204.69,nmlModelSetShadowHeight,0x22f5a0,24,FUNC,GLOBAL,2
SLUS_204.69,monster_folder,0xa10748,256,OBJECT,GLOBAL,1
SLUS_204.69,_ipuSetMPEG1,0x2124f8,40,FUNC,GLOBAL,2
SLUS_204.69,SsdSetVagStreamPitch,0x241f20,76,FUNC,GLOBAL,2
SLUS_204.69,NewVu1LightTexReflSpecEnvFaceStrip,0x1720,0,NOTYPE,GLOBAL,29
SLUS_204.69,__sce_eh_sema_id,0x4aa368,4,OBJECT,GLOBAL,5
SLUS_204.69,Vu0CallMatrixStackReverse,0x1b8,0,NOTYPE,GLOBAL,19
SLUS_204.69,sceGszbufaddr,0x209948,200,FUNC,GLOBAL,2
SLUS_204.69,CheckNearMapUnit,0x2c33c0,256,FUNC,GLOBAL,2
SLUS_204.69,TopInfo,0x4da908,4,OBJECT,GLOBAL,12
SLUS_204.69,MenuPasLengthGet,0x291930,96,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_util_Runtime_setTakeAgws__I,0x2f7fb0,36,FUNC,GLOBAL,2
SLUS_204.69,MenuEtherCapSet,0x2aa160,156,FUNC,GLOBAL,2
SLUS_204.69,__EH_FRAME_BEGIN__,0x4ade68,0,OBJECT,GLOBAL,8
SLUS_204.69,_imageMapper,0x3b2f40,370080,OBJECT,GLOBAL,5
SLUS_204.69,nmlModelSetFogDist,0x230108,60,FUNC,GLOBAL,2
SLUS_204.69,PollSema,0x200570,16,FUNC,GLOBAL,2
SLUS_204.69,RFU060,0x2004e0,16,FUNC,GLOBAL,2
SLUS_204.69,McMathUnitVector,0x4cc940,16,OBJECT,GLOBAL,10
SLUS_204.69,nmlModelSetActiveFadeInCancel,0x22ed40,20,FUNC,GLOBAL,2
SLUS_204.69,Vu0CallMatrixStackRotZ,0x460,0,NOTYPE,GLOBAL,19
SLUS_204.69,MAP_updateUnitPartsSequence2,0x320d00,1180,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_getFlags__,0x2ffd38,100,FUNC,GLOBAL,2
SLUS_204.69,xglCameraSetWindow,0x22c168,228,FUNC,GLOBAL,2
SLUS_204.69,PacketSizeNewVu1AddMicroCode,0x4b6f70,0,NOTYPE,GLOBAL,9
SLUS_204.69,dataBoxChk,0x2bcb78,48,FUNC,GLOBAL,2
SLUS_204.69,MenuModelUnitOpen,0x280e90,100,FUNC,GLOBAL,2
SLUS_204.69,MenuSkillInfo,0x4db660,4,OBJECT,GLOBAL,12
SLUS_204.69,MenuWpnMountIdChange,0x28fb38,116,FUNC,GLOBAL,2
SLUS_204.69,EtherTreeRightDraw,0x2baf08,116,FUNC,GLOBAL,2
SLUS_204.69,TCAMERA_viewSPL,0x308d28,156,FUNC,GLOBAL,2
SLUS_204.69,ANM_resetTimeInterp,0x30e4f0,484,FUNC,GLOBAL,2
SLUS_204.69,MenuEtherListMain,0x2acb28,1584,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Camera_setRoll__F,0x2fbd20,68,FUNC,GLOBAL,2
SLUS_204.69,eBattleWinInit,0x282920,32,FUNC,GLOBAL,2
SLUS_204.69,_sceCd_ee_read_mode,0x4aba34,4,OBJECT,GLOBAL,5
SLUS_204.69,CalcVerticalVector,0x2c89d8,112,FUNC,GLOBAL,2
SLUS_204.69,SsdSetStreamEndCallback,0x2403e0,20,FUNC,GLOBAL,2
SLUS_204.69,sceSifSetRpcQueue,0x2038e0,148,FUNC,GLOBAL,2
SLUS_204.69,Sound_FootStep,0x2d0548,552,FUNC,GLOBAL,2
SLUS_204.69,xglPacketInit,0x22c458,92,FUNC,GLOBAL,2
SLUS_204.69,_sendDataToIPU,0x217988,240,FUNC,GLOBAL,2
SLUS_204.69,kprintf,0x202690,56,FUNC,GLOBAL,2
SLUS_204.69,sceCdStStart,0x20e538,52,FUNC,GLOBAL,2
SLUS_204.69,UmnProcuratorTop,0xa054f0,172,FUNC,GLOBAL,1
SLUS_204.69,sceGsSyncPath,0x209d78,788,FUNC,GLOBAL,2
SLUS_204.69,packet_gs_entry32,0x23a1d0,72,FUNC,GLOBAL,2
SLUS_204.69,FCV_getValue,0x30c6e0,572,FUNC,GLOBAL,2
SLUS_204.69,Enemy_Pause,0x2ccf98,444,FUNC,GLOBAL,2
SLUS_204.69,eBattleWinClose4,0x282890,16,FUNC,GLOBAL,2
SLUS_204.69,SEQ_rotateSPL,0x309d50,276,FUNC,GLOBAL,2
SLUS_204.69,scGetTableAdrIdx,0x2ea5e0,96,FUNC,GLOBAL,2
SLUS_204.69,NewVu1LightTexReflSpecEnvBackStrip2,0x3a30,0,NOTYPE,GLOBAL,34
SLUS_204.69,isceSifSetDChain,0x200910,16,FUNC,GLOBAL,2
SLUS_204.69,addMethod,0x2f1038,172,FUNC,GLOBAL,2
SLUS_204.69,MEfObjInit,0x2f0018,52,FUNC,GLOBAL,2
SLUS_204.69,_end,0x99d910,0,OBJECT,GLOBAL,65521
SLUS_204.69,UmnManzaiFlag,0xa104cc,4,OBJECT,GLOBAL,1
SLUS_204.69,MDL_setNameVisible,0x317da8,444,FUNC,GLOBAL,2
SLUS_204.69,xglHddMcUmount,0x227448,48,FUNC,GLOBAL,2
SLUS_204.69,sceSifAllocIopHeap,0x2074f0,112,FUNC,GLOBAL,2
SLUS_204.69,sefGetPosition,0x2e2240,64,FUNC,GLOBAL,2
SLUS_204.69,xglMemCopy4b,0x228f50,36,FUNC,GLOBAL,2
SLUS_204.69,MenuLoadSync,0x2751d0,8,FUNC,GLOBAL,2
SLUS_204.69,_pictureDisplayExtension,0x214518,244,FUNC,GLOBAL,2
SLUS_204.69,sdvScheduleCamera,0x2ed020,220,FUNC,GLOBAL,2
SLUS_204.69,JNI_callMethod,0x2f0568,192,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_sclZ__IFZ,0x2ffc58,44,FUNC,GLOBAL,2
SLUS_204.69,PartyBattleChange,0x2b5ef8,144,FUNC,GLOBAL,2
SLUS_204.69,scePadExitPressMode,0x20c650,84,FUNC,GLOBAL,2
SLUS_204.69,iEnableDmacHandler,0x200730,16,FUNC,GLOBAL,2
SLUS_204.69,eCursolSet,0x274ba8,52,FUNC,GLOBAL,2
SLUS_204.69,DataBuffer_getUByteAt,0x2f6030,20,FUNC,GLOBAL,2
SLUS_204.69,MMathCalcRotFar,0x2ef0d0,140,FUNC,GLOBAL,2
SLUS_204.69,xglFontGetSPcodeSize,0x218cc0,176,FUNC,GLOBAL,2
SLUS_204.69,svLoadMapperList,0x2de0b8,108,FUNC,GLOBAL,2
SLUS_204.69,xglSoundLoadRequestSmd,0x225fc8,464,FUNC,GLOBAL,2
SLUS_204.69,JNT_setFlags,0x313788,16,FUNC,GLOBAL,2
SLUS_204.69,srsGetEffectData,0x2e88e0,20,FUNC,GLOBAL,2
SLUS_204.69,xglCullingCheck,0x23e970,172,FUNC,GLOBAL,2
SLUS_204.69,WakeupThread,0x200450,16,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_util_Runtime_setOutFriend__I,0x2f7f28,36,FUNC,GLOBAL,2
SLUS_204.69,MenuNumberTextGet,0x28ec38,456,FUNC,GLOBAL,2
SLUS_204.69,CheckBrokenMapUnit,0x2c34c0,80,FUNC,GLOBAL,2
SLUS_204.69,TerminateThread,0x200370,16,FUNC,GLOBAL,2
SLUS_204.69,JNI_getRegister,0x2f0c48,28,FUNC,GLOBAL,2
SLUS_204.69,PartyLeaderSet,0x2b5f88,132,FUNC,GLOBAL,2
SLUS_204.69,nmlPacketSetAttributeData64N,0x238ec8,136,FUNC,GLOBAL,2
SLUS_204.69,PartyTimeDispChange,0x2b6980,52,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_setVisible__IZ,0x2fee70,96,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Effect_setClip__Z,0x2fb190,136,FUNC,GLOBAL,2
SLUS_204.69,ChangeTopLevel,0x274d68,76,FUNC,GLOBAL,2
SLUS_204.69,nmlModelClear,0x235fc0,56,FUNC,GLOBAL,2
SLUS_204.69,AdrsEnemyQuestion,0x4db830,4,OBJECT,GLOBAL,12
SLUS_204.69,xglMpeg2InfoInit2,0x222748,252,FUNC,GLOBAL,2
SLUS_204.69,DrillClearContainer,0x2c9390,88,FUNC,GLOBAL,2
SLUS_204.69,MenuEtherTypeGet,0x2aa0a8,40,FUNC,GLOBAL,2
SLUS_204.69,Java_xeno_Chr_talkto__Ljava_lang_String_,0x300768,104,FUNC,GLOBAL,2
SLUS_204.69,xglSoundEffectStopID,0x2267b0,84,FUNC,GLOBAL,2
SLUS_204.69,MenuCharCameraSet,0x296168,428,FUNC,GLOBAL,2
SLUS_204.69,uet_flag,0xa10d10,4,OBJECT,GLOBAL,1
SLUS_204.69,MenuTecEquipCheck,0x2b2ec0,88,FUNC,GLOBAL,2
SLUS_204.69,DB_lightWrite,0x265150,484,FUNC,GLOBAL,2
